School,Student_ID,Name,Sex,Class,Section,Attendance_Percentage,Homework_Completed,Parental_Education,Study_Hours_Per_Week,Failures,Extra_Curricular,Participation_Score,Teacher_Rating,Discipline_Issues,Late_Submissions,Previous_Grade_1,Previous_Grade_2,Final_Grade
GPM,S7493,Meera Das,M,3,B,86,0,2,7,2,1,8,5,2,4,70,40,60
GPM,S6267,Aarav Nair,F,3,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S8865,Ishaan Nair,M,3,B,57,0,3,12,2,0,3,3,5,7,25,45,80
GPM,S8957,Dev Gupta,M,3,B,63,1,1,20,0,1,8,4,2,2,60,75,100
GPM,S5052,Kavya Thakur,F,3,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S7627,Meera Mukherjee,M,3,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S4748,Krishna Verma,F,3,B,53,0,1,8,0,0,5,2,4,10,65,50,40
GPM,S5692,Riya Jain,M,3,B,53,0,4,20,2,0,8,4,5,2,80,45,35
GPM,S7368,Meera Mukherjee,M,3,B,70,0,2,9,1,1,5,1,0,2,95,75,55
GPM,S9204,Ishaan Yadav,F,3,B,80,1,2,9,2,1,6,4,0,2,60,45,60
GPM,S9328,Diya Gupta,F,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S4529,Diya Kapoor,F,3,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S6418,Meera Mukherjee,M,3,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S5444,Nisha Verma,M,3,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S8256,Aarav Patel,M,3,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S9481,Rajat Nair,M,3,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S9265,Dev Yadav,F,3,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S7361,Ishaan Jain,M,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S6750,Ishaan Chopra,M,3,C,95,0,3,8,1,0,7,2,5,3,65,40,95
GPM,S6767,Meera Chopra,M,3,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S7375,Ved Chopra,M,3,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S5099,Laksh Tripathi,M,3,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S5862,Laksh Nair,F,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S5396,Krishna Thakur,F,3,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S4471,Pranav Kapoor,M,3,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S7931,Ved Verma,M,3,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S4797,Kavya Kapoor,M,3,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7624,Pooja Chopra,M,3,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S4967,Aarav Kapoor,F,3,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S9537,Riya Thakur,F,3,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S9494,Pranav Chopra,M,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S8921,Dev Nair,F,3,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S7050,Pooja Bose,F,3,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S5417,Pooja Chopra,M,3,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S9527,Pranav Chopra,M,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S5145,Meera Chopra,M,3,C,51,1,3,11,0,0,2,1,4,0,25,60,70
GPM,S6170,Rajat Nair,M,3,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S8470,Kavya Kapoor,M,3,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S5880,Kavya Kapoor,M,3,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S9211,Diya Gupta,F,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S7764,Pooja Bose,F,3,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S8172,Nisha Verma,M,3,C,53,0,1,15,0,1,3,4,3,3,30,70,50
GPM,S4436,Dev Yadav,F,3,C,72,0,2,8,2,0,5,1,3,10,55,65,100
GPM,S4982,Rajat Nair,M,3,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S5320,Kavya Kapoor,M,3,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S9997,Pranav Chopra,M,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S5928,Dev Nair,F,3,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S8081,Pooja Chopra,M,3,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S7563,Rajat Nair,M,3,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S9466,Riya Thakur,F,3,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S7037,Dev Nair,F,3,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S7618,Ved Chopra,M,3,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S7137,Pranav Chopra,M,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S7891,Pooja Chopra,M,3,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S9124,Kavya Kapoor,M,3,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S6084,Laksh Nair,F,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S5726,Riya Thakur,F,3,C,97,1,1,7,1,0,1,4,4,8,90,70,45
GPM,S5372,Rajat Nair,M,3,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S6217,Ved Chopra,M,3,C,53,0,2,10,1,0,4,2,5,5,30,95,75
GPM,S6560,Aarav Patel,M,3,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S8950,Rajat Nair,M,3,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S4483,Kavya Kapoor,M,3,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S6193,Laksh Nair,F,3,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S9701,Rajat Nair,M,3,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S8997,Pooja Chopra,M,3,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S5069,Laksh Tripathi,M,3,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S6391,Ved Verma,M,3,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S8689,Kavya Kapoor,M,3,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7081,Ishaan Patel,M,3,D,50,0,4,13,0,1,4,4,1,4,80,25,75
GPM,S7067,Meera Thakur,M,3,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S8057,Aarav Gupta,M,3,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S8879,Ishaan Nair,F,3,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S5015,Sanya Nair,M,3,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S5647,Nisha Gupta,F,3,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S9559,Aditi Bhatia,F,3,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S9419,Aditi Gupta,M,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S4743,Zara Jain,F,3,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S6179,Tanmay Gupta,F,3,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S7078,Rajat Mukherjee,F,3,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S7620,Aryan Reddy,M,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S8100,Aarav Patel,F,3,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S5474,Riya Gupta,F,3,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S5404,Bhavya Chopra,F,3,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S4532,Diya Mehta,M,3,D,50,0,1,14,2,0,10,2,5,3,80,60,55
GPM,S7540,Kavya Das,F,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S7704,Ishaan Das,F,3,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S8292,Ved Mehta,M,3,D,91,1,2,9,1,1,10,5,4,2,90,95,90
GPM,S5096,Laksh Gupta,F,3,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S4825,Rajat Gupta,F,3,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S6930,Krishna Thakur,F,3,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S8130,Tanmay Mukherjee,M,3,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S6192,Pooja Singh,M,3,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S4946,Kavya Nair,M,3,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S9582,Sanya Nair,M,3,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S4458,Kavya Nair,M,3,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S9809,Rajat Gupta,F,3,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S5533,Aryan Reddy,M,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S4395,Tanmay Gupta,F,3,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S6387,Meera Thakur,M,3,D,76,1,2,11,1,1,6,5,4,3,60,30,30
GPM,S4416,Ishaan Das,F,3,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S7153,Ishaan Das,F,3,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S8866,Aarav Patel,F,3,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S4445,Kavya Das,F,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S5371,Kavya Nair,M,3,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S8821,Krishna Thakur,F,3,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S4805,Pooja Singh,M,3,D,100,0,1,16,1,0,1,5,0,7,30,80,25
GPM,S9157,Nisha Gupta,F,3,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S7287,Aditi Bhatia,F,3,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S4705,Ishaan Nair,F,3,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S7251,Tanmay Mukherjee,M,3,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S8430,Nisha Gupta,F,3,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S4810,Aryan Reddy,M,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S6989,Tanmay Mukherjee,M,3,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S8058,Aryan Reddy,M,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S8360,Sanya Nair,M,3,D,94,0,1,20,1,1,9,5,0,1,75,45,35
GPM,S5523,Kavya Das,F,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S5776,Kavya Das,F,3,D,99,0,1,17,1,1,5,2,3,3,45,80,70
GPM,S8916,Tanmay Mukherjee,M,3,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S4665,Ishaan Nair,F,3,D,93,0,1,13,0,0,9,4,1,1,70,25,65
GPM,S6210,Bhavya Chopra,F,3,D,77,1,4,18,2,0,3,4,4,0,80,90,70
GPM,S5087,Rajat Gupta,F,3,D,83,0,1,20,2,0,3,4,5,6,40,45,85
GPM,S8275,Aditi Bhatia,F,3,D,71,1,4,8,1,0,10,5,2,7,80,35,50
GPM,S5012,Zara Jain,F,3,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S5878,Zara Jain,F,3,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S7523,Aarav Patel,F,3,D,96,1,4,11,2,0,4,4,1,9,35,100,40
GPM,S6189,Riya Gupta,F,3,D,62,0,4,9,0,0,2,3,5,3,60,50,60
GPM,S5923,Tanmay Mukherjee,M,3,D,72,1,2,18,0,1,10,4,5,0,90,45,50
GPM,S4964,Kavya Nair,M,3,D,88,1,2,10,0,1,4,5,0,9,55,100,60
GPM,S7413,Aarav Nair,F,4,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S7296,Rajat Bhatia,F,4,A,91,1,2,13,1,0,1,4,1,4,70,85,40
GPM,S4666,Krishna Reddy,M,4,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S7320,Dev Singh,M,4,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S7419,Zara Iyer,F,4,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S4365,Ved Yadav,F,4,A,52,1,2,10,0,0,9,2,1,9,50,40,45
GPM,S4453,Rajat Patel,M,4,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S7742,Aryan Menon,M,4,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S5509,Dev Iyer,M,4,A,91,1,2,13,1,0,1,4,1,4,70,85,40
GPM,S7494,Pranav Iyer,M,4,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S6016,Meera Chopra,M,4,A,99,0,3,11,0,0,1,5,4,9,85,80,85
GPM,S8794,Diya Sharma,M,4,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S9945,Ishaan Bhatia,F,4,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S6263,Laksh Gupta,F,4,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S9040,Bhavya Verma,F,4,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S5743,Nisha Tripathi,M,4,A,59,0,3,12,1,1,3,1,0,1,55,100,95
GPM,S5459,Diya Gupta,F,4,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S8369,Riya Sharma,F,4,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S7802,Nisha Das,F,4,A,50,0,2,16,0,1,1,4,5,5,40,50,30
GPM,S7340,Diya Bhatia,F,4,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S8752,Aditi Das,M,4,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S6184,Aditi Patel,F,4,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S8444,Sanya Yadav,M,4,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S4397,Aryan Reddy,F,4,A,85,0,2,16,2,0,1,2,2,9,100,70,100
GPM,S5211,Tanmay Gupta,M,4,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S7308,Meera Menon,M,4,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S5744,Sanya Mukherjee,F,4,A,52,1,2,10,0,0,9,2,1,9,50,40,45
GPM,S5676,Bhavya Bhatia,M,4,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S9547,Nisha Nair,F,4,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S6465,Pranav Iyer,M,4,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S6521,Bhavya Verma,F,4,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S4613,Rajat Bhatia,F,4,A,91,1,2,13,1,0,1,4,1,4,70,85,40
GPM,S6733,Riya Sharma,F,4,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S8193,Aditi Patel,F,4,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S4846,Riya Sharma,F,4,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S5422,Diya Bhatia,F,4,A,62,0,2,11,1,1,9,2,1,8,90,40,35
GPM,S9147,Nisha Das,F,4,A,50,0,2,16,0,1,1,4,5,5,40,50,30
GPM,S5188,Pranav Iyer,M,4,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S7227,Rajat Bhatia,F,4,A,91,1,2,13,1,0,1,4,1,4,70,85,40
GPM,S7487,Nisha Nair,F,4,A,58,1,3,5,2,0,7,1,1,8,30,95,85
GPM,S7942,Krishna Reddy,M,4,A,51,0,2,18,1,1,3,4,0,3,95,55,30
GPM,S9665,Diya Gupta,F,4,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S8096,Rajat Patel,M,4,A,63,1,3,19,2,0,5,1,0,5,40,70,40
GPM,S9806,Bhavya Bhatia,M,4,A,94,1,4,18,2,1,2,1,2,8,70,35,30
GPM,S7629,Riya Sharma,F,4,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S8471,Tanmay Gupta,M,4,A,74,1,1,5,1,1,9,1,3,9,90,75,75
GPM,S6324,Zara Iyer,F,4,A,64,0,3,16,2,0,3,4,5,2,65,30,40
GPM,S9087,Ishaan Bhatia,F,4,A,57,0,1,16,0,1,10,5,5,5,65,90,50
GPM,S7252,Aditi Patel,F,4,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S6682,Aditi Patel,F,4,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S8232,Riya Sharma,F,4,A,83,0,4,14,2,0,5,3,0,3,35,45,65
GPM,S8450,Diya Gupta,F,4,A,69,0,1,19,0,0,6,4,1,7,100,60,25
GPM,S8634,Pranav Iyer,M,4,A,57,1,2,14,1,0,6,2,3,9,80,25,100
GPM,S5618,Riya Das,M,4,B,57,0,3,12,2,0,3,3,5,7,25,45,80
GPM,S7827,Aarav Jain,F,4,B,53,0,1,8,0,0,5,2,4,10,65,50,40
GPM,S9517,Pranav Thakur,M,4,B,75,0,3,5,1,0,6,3,1,6,50,70,35
GPM,S8881,Tanmay Reddy,F,4,B,85,0,4,12,1,1,6,1,2,7,90,25,85
GPM,S7712,Bhavya Mehta,M,4,B,75,0,2,11,0,1,10,2,1,1,70,80,55
GPM,S7586,Kavya Yadav,M,4,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S5993,Aryan Nair,F,4,B,53,0,4,20,2,0,8,4,5,2,80,45,35
GPM,S5434,Zara Yadav,M,4,B,81,1,2,8,2,1,10,3,5,10,30,90,35
GPM,S8462,Aryan Reddy,F,4,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S5398,Aarav Nair,F,4,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S6041,Diya Das,M,4,B,87,0,1,17,1,1,7,1,5,10,95,100,25
GPM,S5133,Kavya Chopra,M,4,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S5172,Dev Singh,M,4,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S5043,Pranav Reddy,M,4,B,80,1,2,9,2,1,6,4,0,2,60,45,60
GPM,S6439,Kavya Sharma,F,4,B,83,0,1,7,1,0,10,2,2,2,55,100,85
GPM,S4930,Rajat Menon,F,4,B,80,1,3,20,2,1,9,4,5,10,25,80,90
GPM,S9109,Ishaan Yadav,F,4,B,76,0,4,13,0,0,1,3,4,1,70,95,30
GPM,S6045,Meera Kapoor,M,4,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S5683,Bhavya Yadav,F,4,B,72,1,1,5,2,1,8,3,5,6,55,40,30
GPM,S5349,Pranav Iyer,F,4,B,72,1,1,5,2,1,8,3,5,6,55,40,30
GPM,S6697,Ishaan Bhatia,F,4,B,85,0,4,12,1,1,6,1,2,7,90,25,85
GPM,S5810,Meera Kapoor,M,4,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S7159,Laksh Yadav,M,4,B,94,0,1,16,1,0,1,5,3,6,75,30,100
GPM,S9405,Riya Das,F,4,B,80,1,3,20,2,1,9,4,5,10,25,80,90
GPM,S8761,Pranav Tripathi,M,4,B,55,1,3,8,0,1,7,2,4,2,45,85,35
GPM,S9094,Dev Verma,F,4,B,63,1,1,20,0,1,8,4,2,2,60,75,100
GPM,S9327,Ved Iyer,M,4,B,60,0,4,13,1,0,2,5,1,6,100,45,85
GPM,S6880,Meera Iyer,M,4,B,62,0,3,13,0,1,7,3,0,4,60,60,65
GPM,S5576,Bhavya Jain,F,4,B,81,1,2,9,0,1,6,4,0,6,80,100,85
GPM,S5264,Bhavya Thakur,M,4,B,81,1,2,8,2,1,10,3,5,10,30,90,35
GPM,S9991,Aditi Tripathi,F,4,B,75,0,3,5,1,0,6,3,1,6,50,70,35
GPM,S9314,Aditi Bose,M,4,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S6282,Ved Sharma,M,4,B,87,0,1,17,1,1,7,1,5,10,95,100,25
GPM,S9119,Zara Patel,M,4,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S8668,Sanya Mukherjee,F,4,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S9735,Aryan Singh,F,4,B,73,1,1,19,0,1,1,2,0,9,85,30,60
GPM,S9325,Sanya Chopra,M,4,B,80,1,2,9,2,1,6,4,0,2,60,45,60
GPM,S7462,Aditi Yadav,M,4,B,80,1,2,9,2,1,6,4,0,2,60,45,60
GPM,S5258,Ved Mehta,M,4,B,73,1,1,19,0,1,1,2,0,9,85,30,60
GPM,S6384,Ishaan Sharma,M,4,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S8592,Ved Verma,F,4,B,85,1,2,18,0,1,4,4,4,6,35,65,45
GPM,S7186,Dev Kapoor,F,4,B,89,1,1,10,0,1,3,5,4,0,70,30,40
GPM,S4884,Meera Menon,M,4,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S5561,Ved Reddy,M,4,B,55,1,3,8,0,1,7,2,4,2,45,85,35
GPM,S6204,Ved Menon,F,4,B,62,1,2,7,2,1,8,2,4,7,45,90,75
GPM,S5425,Nisha Sharma,M,4,B,83,1,1,17,2,0,8,5,2,4,65,60,45
GPM,S8969,Diya Tripathi,F,4,B,83,0,1,7,1,0,10,2,2,2,55,100,85
GPM,S5786,Kavya Thakur,M,4,B,63,1,1,20,0,1,8,4,2,2,60,75,100
GPM,S8137,Tanmay Bose,M,4,B,77,1,2,17,0,0,6,4,5,7,30,65,95
GPM,S5366,Ishaan Nair,F,4,B,57,0,3,12,2,0,3,3,5,7,25,45,80
GPM,S6790,Aditi Mukherjee,F,4,B,85,1,2,18,0,1,4,4,4,6,35,65,45
GPM,S5394,Ved Tripathi,F,4,B,91,0,4,15,1,1,6,3,1,7,100,35,90
GPM,S6409,Pooja Bose,F,4,B,85,0,1,13,1,0,2,5,3,10,40,95,100
GPM,S5035,Bhavya Iyer,M,4,B,51,1,4,14,0,0,9,4,4,6,35,40,45
GPM,S8900,Pranav Thakur,M,4,B,75,0,3,5,1,0,6,3,1,6,50,70,35
GPM,S4359,Diya Das,M,4,B,87,0,1,17,1,1,7,1,5,10,95,100,25
GPM,S8235,Meera Kapoor,M,4,B,93,1,2,10,0,0,5,4,3,5,90,100,60
GPM,S5186,Aryan Chopra,F,4,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S4804,Aryan Reddy,F,4,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S6089,Diya Mehta,M,4,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S7258,Bhavya Yadav,M,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S8153,Aarav Bhatia,M,4,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S9004,Pooja Yadav,M,4,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7596,Zara Nair,F,4,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S8301,Kavya Nair,M,4,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S9916,Zara Iyer,F,4,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7997,Nisha Reddy,F,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S9271,Krishna Patel,M,4,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S7583,Nisha Chopra,M,4,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S5209,Zara Iyer,M,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S8549,Zara Jain,M,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S7513,Zara Chopra,M,4,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S5822,Sanya Das,M,4,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S5460,Tanmay Gupta,M,4,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S8085,Sanya Sharma,F,4,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S8745,Diya Mehta,M,4,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S7286,Zara Chopra,M,4,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S5351,Krishna Patel,M,4,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S4362,Aryan Chopra,F,4,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S6035,Zara Chopra,M,4,C,98,1,4,17,0,0,9,3,0,9,100,40,65
GPM,S9082,Bhavya Yadav,M,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S6725,Aarav Bhatia,M,4,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S4533,Sanya Sharma,F,4,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S8289,Diya Mehta,M,4,C,79,1,4,12,0,0,3,5,0,8,85,45,75
GPM,S6641,Zara Iyer,M,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S9297,Krishna Patel,M,4,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S8577,Sanya Sharma,F,4,C,81,1,3,11,0,1,4,1,2,8,30,50,95
GPM,S4457,Zara Nair,F,4,C,52,0,2,12,2,1,6,3,5,7,85,35,70
GPM,S7769,Aryan Reddy,F,4,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S7334,Pooja Yadav,M,4,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S7044,Sanya Das,M,4,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S9316,Aarav Bhatia,M,4,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S6284,Krishna Patel,M,4,C,57,0,3,5,0,0,3,1,4,1,100,60,45
GPM,S7087,Sanya Das,M,4,C,83,0,2,7,1,1,2,3,5,4,80,50,25
GPM,S4798,Bhavya Yadav,M,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S8008,Zara Iyer,F,4,C,60,0,2,20,2,0,5,1,5,6,95,35,75
GPM,S5059,Zara Iyer,M,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S6714,Tanmay Gupta,M,4,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S9566,Tanmay Gupta,M,4,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S5379,Nisha Reddy,F,4,C,78,1,2,5,1,1,10,4,0,6,35,25,55
GPM,S8003,Nisha Chopra,M,4,C,73,1,2,20,0,0,5,3,4,0,65,65,25
GPM,S8685,Kavya Nair,M,4,C,71,0,3,10,2,1,1,4,2,8,95,75,50
GPM,S9602,Tanmay Gupta,M,4,C,71,1,2,14,1,0,8,1,4,1,80,85,65
GPM,S9063,Krishna Patel,M,4,C,57,0,3,5,0,0,3,1,4,1,100,60,45
